v0,angle,C_d,mass,wind,x_physics,x_real
76.38512656715518,39.90063913393966,0.2350185173567022,2.8977172739929014,-5.223258657863652,6.431339767906166,6.057479603054522
134.0308749748327,67.6574279594748,0.0602844284962404,0.5334769023639899,8.887060422754985,66.68774272971761,69.51455944688213
14.733684899056907,59.888627864636184,0.19402269846992953,1.2452969191975727,1.8830993255687307,5.903621783098209,6.626735380817908
151.36001371978008,43.37459141926933,0.1151267998979698,4.210972902863426,-5.365426020903,9.49635919258715,9.204771829392612
101.90259285789713,28.64187416137188,0.2076020630212142,1.1100199265134618,3.3792959065826054,20.401336214792458,21.016156867741756
142.34043206261046,39.01998716426978,0.18947052618207988,3.4180539479976457,9.561475130744352,7.108254803230271,7.563914114340458
100.81262467225169,65.97669607165616,0.19408023413508269,1.095128793248138,5.725931743049927,12.516903879100788,13.167277098767435
164.31391497151404,24.905305744527265,0.2368866097759052,4.729919335099049,-3.329933371763416,-0.19024271040325402,-0.18711011626792945
111.83965477814998,52.554598427664146,0.17853081132969323,2.069389267554637,-8.831201815680824,10.601656728272264,9.859328045850145
117.94189603493456,22.218608454343954,0.12097107346455598,3.9671840603367015,-0.22604897922858846,10.511214042927952,10.495204092981309
108.79929324516075,42.36757508125857,0.1883213563913992,2.689880382671537,-1.0057453741879456,8.905486381596724,8.831299280597763
129.15215218969377,21.360466546301247,0.05188523058187043,3.7675983769518595,9.050760017777076,25.2939022257331,26.768830357734227
99.36544072034556,61.234963420406686,0.19917569673419638,1.3434209323270834,-3.365825694118792,11.639272992501517,11.257107193636651
188.2070644155321,24.000182886388522,0.1516747746061448,3.611020732853851,0.3403067114845886,9.082340795233383,9.097018241247465
16.249177385272557,20.73375490660946,0.11780203124054044,0.7285542869617939,-7.458783231318438,11.202358416302705,6.141028478710661
180.58466190038413,73.8319165718911,0.25807935438547386,2.2769880430537928,0.23735106485441193,3.320118451088675,3.3231498263489354
168.16380360929543,55.402776774384805,0.12410258645629911,3.1101736920281757,-9.04285617463306,10.08989484242964,9.573749467098668
35.81591350285508,64.94367290505026,0.07197861179176628,4.590252878941572,0.2749959068540697,6.555725072675834,6.596487097949055
70.02343869149419,37.61966403480915,0.1237172325246602,3.6468392421295954,-3.130466508421346,9.592713396098537,9.174850831675744
56.758439223670095,44.90738496063532,0.125863788606351,1.4760811104545855,2.950760371061401,18.42728461532783,19.345871576280505
68.17306411752678,43.85142119182051,0.2753463230083478,0.24974174476641733,-9.74412830282509,44.87240957972566,38.973202185386974
60.67757836691216,73.7854730017284,0.15135854634041307,0.23213626671295864,3.671045951073273,34.000961583829984,35.84540999906502
31.5644315171745,22.772724296109864,0.18381126177856683,3.9695246029532916,4.9528346969011405,5.04018830757279,5.653794998855616
10.305051746003196,28.156389416712187,0.2164991069751675,1.6561653185368996,7.713341586705013,4.092228760431442,7.126875850674656
159.53260695478383,65.2669972938942,0.17172339818054805,3.253606069252362,-0.5248682271607166,5.167837810531572,5.15313471731845
155.48432955435572,63.02630269965061,0.27126047430990463,2.5303858476706313,-9.511889403933573,4.300230209300564,4.09795943432365
166.92234707589284,48.713107228645896,0.27686295971854913,1.2593810622140484,9.370572477490157,12.632150887846176,13.317444816909338
135.02919578928342,63.88177476953505,0.0644052917316877,0.4423854912520856,-2.1529591989062773,83.76634622776709,82.54605996697492
54.296139343263654,21.130238346657222,0.12939617136782733,0.15326091787598695,-1.3043014506415993,85.14480550185493,83.36626537440802
49.05050082375799,45.20098910652595,0.2125040343534142,0.29211533985902066,0.7536834081208266,40.51669828995214,41.134026976742476
51.7233386112092,39.091471356427896,0.07707271015538496,0.11765196088654645,9.040930877271059,136.4707955891765,158.5305627683561
174.0245779306604,63.899512325599694,0.1652758602519332,3.2723521634647077,-2.402562285531533,5.582923235906165,5.498721097456028
27.24900769278142,59.584015718204206,0.2566785431729296,1.3013460526645493,9.41711396780941,6.73581788249476,9.006323405762156
179.37041645923998,49.27569018136428,0.057550545395964145,3.2297668678361173,-9.674053838117494,23.53893840172318,22.20302393191972
113.11319413145468,47.24367818201013,0.08541033075946562,4.901720836324142,-7.056608677140524,10.211817249219374,9.59296307838576
96.11331758647147,47.970117347851215,0.2344047751977229,4.580948763815696,0.296763396953283,3.5296155311633925,3.538830488219774
195.7416023632788,72.33516875899704,0.2611165595379774,4.471299486219239,7.480346578347913,-0.23745456129762893,-0.24755827509743353
99.8193949518766,53.02014188118471,0.08361369305804585,1.6418633005259418,7.550950837807818,25.51481829799891,27.25541124730929
161.64641424901995,64.76267590221038,0.27038736666466756,3.5403796361026196,-0.9433952779631305,1.4760872465183381,1.4674377548837856
114.1460555770547,73.38552720071745,0.224470636166547,3.027946310578709,4.3196770574615115,2.9451715397507936,3.0471260759754135
134.93624379403678,65.81473798021511,0.2314801448619691,4.3127514557935696,3.766271796442801,2.2556449514645402,2.3231055307912323
170.06291112757754,63.84049056519741,0.11402554683217624,2.1440981856432706,7.670419312381245,12.93745765146258,13.3466388613851
107.0205144962975,25.565261229876057,0.11001569948085681,3.6710311860784888,-7.094165894541229,12.284699394899128,11.599888473838666
52.667521277526795,30.66165276602611,0.16452498477452826,3.1486323108487673,-1.8745101152555055,8.122736365833392,7.845637574405313
111.58818115165468,37.312755504320066,0.06923784020708311,3.159181586887548,-6.671143345207993,20.97605587802077,19.997175812780373
133.17327508654427,19.391470561915618,0.08868001923238346,1.9874485829829087,-8.8310862513009,27.845173151835013,26.149966009281894
41.79463831312728,67.18396049133162,0.23628926871201555,2.191714668984014,-4.681291834819041,4.3131643626487035,3.811492966651404
30.365251933260815,40.01995459910753,0.2299050509381917,3.508714601414319,-9.98758071803156,4.4071079058348275,3.483809595073146
121.05786403467324,34.87042213971397,0.2883750345623013,0.12075574921334374,-5.432049819197853,104.62283261828371,100.38996927365588
59.885390499071555,62.42068431751552,0.2952614607320445,0.8397523966640466,3.9762381577033636,10.657203849204677,11.398393934789555
14.976626673640157,40.441107915975785,0.21524830820236973,3.5665006020544303,-7.728787312258493,3.4072590738300477,1.5460640758971549
13.27068542735579,48.95363922777993,0.12408298642651093,3.675319217231909,-3.6790037426945643,4.297444297239338,3.2046746782831086
21.040279817703738,59.5007322667149,0.22423088246185158,2.51636514003247,-0.2975800424027497,3.9614828078703828,3.908689797875862
81.73042721061847,58.29067470469066,0.07915646645099177,4.400427780857585,-5.263226080641683,9.402855471183925,8.961981992856229
172.46678462308608,40.65820929006778,0.15179690658665096,3.6359282133721136,1.068648859955326,8.387170492426474,8.427689515276256
136.96168794571074,49.309072269252574,0.13725125700958474,4.635810676986624,5.85227861460362,6.440075854360877,6.673580323449995
175.1917295069322,17.01735293563981,0.11134797981084228,3.519240381002056,-9.01550488415053,13.395309628857493,12.624960295439216
155.6283913069727,67.36859567612754,0.15976216071249816,0.4306504930516726,-6.261211498593693,36.49728864391129,35.1465141770625
65.55894387787535,30.36730222463992,0.11304344346733446,1.4503824283514068,9.604505921790036,23.596130876380375,26.985935810154395
